run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-105703_0c3a3cfc99e6,param_CI_MC_0.3_seed7,C_I,64,PASS,,280.08784495278445,1.2209533959283937e-06,280.08784495278445,1.2209533959283937e-06,0.0,0.0009999999999995568,0.001,0,0c3a3cfc99e6,uet_harness_v0.1,
20251217-105705_d3341fd847d3,param_CI_MC_0.3_seed8,C_I,64,PASS,,294.64622950581025,7.598977833747811e-07,294.64622950581025,7.598977833747811e-07,0.0,0.0009999999999995568,0.001,0,d3341fd847d3,uet_harness_v0.1,
20251217-105706_c56af1962283,param_CI_MC_0.3_seed9,C_I,64,PASS,,294.715361656147,3.167098106166507e-07,294.715361656147,3.167098106166507e-07,0.0,0.0009999999999995568,0.001,0,c56af1962283,uet_harness_v0.1,
20251217-105707_899102842ae5,param_CI_MC_1_seed0,C_I,64,PASS,,287.3206951538835,4.934518044158535e-07,287.3206951538835,4.934518044158535e-07,0.0,0.0009999999999995568,0.001,0,899102842ae5,uet_harness_v0.1,
20251217-105708_7c6674af615b,param_CI_MC_1_seed1,C_I,64,PASS,,287.2200344135065,3.4345611992514795e-07,287.2200344135065,3.4345611992514795e-07,0.0,0.0009999999999995568,0.001,0,7c6674af615b,uet_harness_v0.1,
20251217-105710_39be7addd63b,param_CI_MC_1_seed2,C_I,64,PASS,,285.1692805276322,2.1316400541869434e-06,285.1692805276322,2.1316400541869434e-06,0.0,0.0009999999999995568,0.001,0,39be7addd63b,uet_harness_v0.1,
20251217-105711_8ccd8603f743,param_CI_MC_1_seed3,C_I,64,PASS,,286.8638394767881,9.617885265424347e-08,286.8638394767881,9.617885265424347e-08,0.0,0.0009999999999995568,0.001,0,8ccd8603f743,uet_harness_v0.1,
20251217-105712_1d04e47681d0,param_CI_MC_1_seed4,C_I,64,PASS,,281.42328603005086,1.999621220558535e-06,281.42328603005086,1.999621220558535e-06,0.0,0.0009999999999995568,0.001,0,1d04e47681d0,uet_harness_v0.1,
20251217-105713_b50400cc5fc6,param_CI_MC_1_seed5,C_I,64,PASS,,288.90276995216664,2.1961959466055254e-06,288.90276995216664,2.1961959466055254e-06,0.0,0.0009999999999995568,0.001,0,b50400cc5fc6,uet_harness_v0.1,
20251217-105714_e1fd529b59aa,param_CI_MC_1_seed6,C_I,64,PASS,,290.7142298832629,8.100442692444081e-07,290.7142298832629,8.100442692444081e-07,0.0,0.0009999999999995568,0.001,0,e1fd529b59aa,uet_harness_v0.1,
